eventid,iyear,imonth,month_txt,iday,date,country_txt,region_txt,provstate,city,latitude,longitude,multiple,success,suicide,suicide_txt,attacktype1_txt,targtype1_txt,target1,weaptype1_txt,nkill
2.02E+11,2017,11,Nov,13,13/11/2017,Afghanistan,South Asia,Farah,Farah,32.37001,62.128456,0,1,0,No,Unknown,Police,Checkpoint,Unknown,8
2.02E+11,2017,11,Nov,13,13/11/2017,Afghanistan,South Asia,Kandahar,Maruf district,31.380893,67.237117,0,0,1,Yes,Bombing/Explosion,Government (General),District Council Building,Explosives,4
2.02E+11,2017,11,Nov,13,13/11/2017,Afghanistan,South Asia,Kandahar,Maywand district,31.499713,65.000854,1,1,0,No,Bombing/Explosion,Police,Checkpoints,Explosives,34
2.02E+11,2017,11,Nov,13,13/11/2017,Afghanistan,South Asia,Kandahar,Zhari district,31.653943,65.405033,1,1,0,No,Unknown,Police,Checkpoints,Unknown,33
2.02E+11,2017,11,Nov,13,13/11/2017,Afghanistan,South Asia,Farah,Shewan,32.629753,62.490807,1,1,0,No,Armed Assault,Military,Checkpoint,Firearms,16
2.02E+11,2017,11,Nov,13,13/11/2017,Afghanistan,South Asia,Farah,Farah,32.398889,62.040278,1,1,0,No,Armed Assault,Military,Checkpoint,Firearms,15
2.02E+11,2017,11,Nov,13,13/11/2017,Afghanistan,South Asia,Farah,Bala Buluk,32.627778,62.531111,1,1,0,No,Armed Assault,Military,Base,Firearms,5
2.02E+11,2017,11,Nov,13,13/11/2017,Afghanistan,South Asia,Helmand,Dwah Pola,31.404419,64.31628,0,1,0,No,Unknown,Police,Outpost,Unknown,1
2.02E+11,2017,11,Nov,13,13/11/2017,Philippines,Southeast Asia,Davao del Sur,New Valencia,7.18599,125.54937,0,1,0,No,Armed Assault,Police,Officer: Welfredo Garol Jr,Firearms,1
2.02E+11,2017,11,Nov,13,13/11/2017,Iraq,Middle East & North Africa,Kirkuk,Al-Multaqa,35.382304,44.072132,0,0,0,No,Bombing/Explosion,Unknown,Unknown,Explosives,0
2.02E+11,2017,11,Nov,13,13/11/2017,Philippines,Southeast Asia,Surigao del Norte,Bad-as,9.637574,125.571258,0,1,0,No,Hostage Taking (Kidnapping),Police,Checkpoint,Firearms,0
2.02E+11,2017,11,Nov,13,13/11/2017,Philippines,Southeast Asia,Surigao del Norte,Trinidad,9.710856,125.502383,0,0,0,No,Unknown,Police,Patrol,Unknown,0
2.02E+11,2017,11,Nov,13,13/11/2017,Philippines,Southeast Asia,Negros Oriental,Talalak,9.343975,122.923919,0,1,0,No,Hostage Taking (Kidnapping),Military,Soldier: Gelino Vailoces,Firearms,1
2.02E+11,2017,11,Nov,13,13/11/2017,Somalia,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,0,1,0,No,Bombing/Explosion,Military,Base,Explosives,0
2.02E+11,2017,11,Nov,13,13/11/2017,India,South Asia,Manipur,Mahamani,24.323812,94.003348,0,1,0,No,Bombing/Explosion,Military,Patrol,Explosives,2
2.02E+11,2017,11,Nov,13,13/11/2017,United Kingdom,Western Europe,Northern Ireland,Londonderry,55.011562,-7.312045,0,0,0,No,Bombing/Explosion,Unknown,Unknown,Explosives,0
2.02E+11,2017,11,Nov,13,13/11/2017,India,South Asia,Jammu and Kashmir,Zacheldara,34.403305,74.195886,0,1,0,No,Armed Assault,Police,Joint Checkpoint,Explosives,2
2.02E+11,2017,11,Nov,13,13/11/2017,Cameroon,Sub-Saharan Africa,North-West,Bamenda,5.955967,10.151583,1,1,0,No,Bombing/Explosion,Business,Supermarket,Explosives,0
2.02E+11,2017,11,Nov,13,13/11/2017,Cameroon,Sub-Saharan Africa,North-West,Bamenda,5.955967,10.151583,1,1,0,No,Bombing/Explosion,Unknown,Unknown,Explosives,0
2.02E+11,2017,11,Nov,13,13/11/2017,Cameroon,Sub-Saharan Africa,North-West,Bamenda,5.955967,10.151583,1,1,0,No,Bombing/Explosion,Unknown,Unknown,Explosives,0
2.02E+11,2017,11,Nov,13,13/11/2017,Nigeria,Sub-Saharan Africa,Anambra,Awka,6.211096,7.071293,0,0,0,No,Bombing/Explosion,Government (General),Office,Explosives,0
2.02E+11,2017,11,Nov,13,13/11/2017,United States,North America,North Carolina,Vale,35.630842,-81.43925,0,1,0,No,Facility/Infrastructure Attack,Religious Figures/Institutions,Church,Incendiary,0
2.02E+11,2017,11,Nov,13,13/11/2017,India,South Asia,Odisha,Chitrokonda,18.109277,82.108809,0,1,0,No,Bombing/Explosion,Police,Officers,Explosives,0
2.02E+11,2017,11,Nov,14,14/11/2017,Nigeria,Sub-Saharan Africa,Edo,Ovia South-West district,6.455605,5.303386,0,1,0,No,Armed Assault,Police,Patrol,Firearms,1
2.02E+11,2017,11,Nov,13,13/11/2017,Nigeria,Sub-Saharan Africa,Plateau,Wereng,9.548943,8.780503,0,1,0,No,Armed Assault,Private Citizens & Property,"Civilians: Christopher Dung, Bulus Dantoro",Firearms,2
2.02E+11,2017,11,Nov,13,13/11/2017,Nigeria,Sub-Saharan Africa,Borno,Dikwa district,12.034172,13.896657,0,1,1,Yes,Bombing/Explosion,Private Citizens & Property,Internally Displaced Persons (IDPs) Camp,Explosives,3
2.02E+11,2017,11,Nov,13,13/11/2017,Syria,Middle East & North Africa,Deir ez-Zor,Deir ez-Zor,35.283155,40.170828,0,1,1,Yes,Bombing/Explosion,Military,Deir ez-Zor Military Airport,Explosives,18
2.02E+11,2017,11,Nov,13,13/11/2017,Cameroon,Sub-Saharan Africa,Unknown,Unknown,,,0,1,0,No,Hostage Taking (Kidnapping),Private Citizens & Property,Civilians,Firearms,0
2.02E+11,2017,11,Nov,13,13/11/2017,Philippines,Southeast Asia,South Cotabato,Tupi district,6.33,124.95,0,1,0,No,Unknown,Military,Soldiers,Unknown,1
2.02E+11,2017,11,Nov,13,13/11/2017,Pakistan,South Asia,Balochistan,Nushki,29.552311,66.020508,0,1,0,No,Bombing/Explosion,Police,Station,Explosives,0
2.02E+11,2017,11,Nov,14,14/11/2017,Iraq,Middle East & North Africa,Kirkuk,Daquq,35.137009,44.44664,0,1,0,No,Bombing/Explosion,Government (General),Residence of Member,Explosives,0
2.02E+11,2017,11,Nov,14,14/11/2017,Iraq,Middle East & North Africa,Diyala,Bawi,33.105896,44.564686,0,1,0,No,Bombing/Explosion,Private Citizens & Property,Marketplace,Explosives,0
2.02E+11,2017,11,Nov,14,14/11/2017,Iraq,Middle East & North Africa,Al Anbar,Rawah,34.477619,41.920773,0,0,0,No,Bombing/Explosion,Unknown,Unknown,Explosives,0
2.02E+11,2017,11,Nov,12,12/11/2017,Afghanistan,South Asia,Paktia,Wam,33.819737,69.642608,0,1,0,No,Bombing/Explosion,Police,Officer,Explosives,5
2.02E+11,2017,11,Nov,14,14/11/2017,Philippines,Southeast Asia,Iloilo,Agdum,10.718053,122.201564,0,1,0,No,Facility/Infrastructure Attack,Business,Dump Trucks,Firearms,0
2.02E+11,2017,11,Nov,14,14/11/2017,Philippines,Southeast Asia,Agusan del Norte,Cuyago,9.34528,125.552905,0,1,0,No,Facility/Infrastructure Attack,Business,10-wheeler Cigarette Truck,Incendiary,0
2.02E+11,2017,11,Nov,14,14/11/2017,Philippines,Southeast Asia,Agusan del Norte,Santiago district,9.241662,125.631419,0,0,0,No,Armed Assault,Military,Convoy,Firearms,0
2.02E+11,2017,11,Nov,14,14/11/2017,Yemen,Middle East & North Africa,Adan,Shaykh Uthman,12.867085,44.981911,0,1,1,Yes,Bombing/Explosion,Terrorists/Non-State Militia,Camp,Explosives,11
2.02E+11,2017,11,Nov,14,14/11/2017,Philippines,Southeast Asia,Agusan del Norte,Little Baguio,9.418651,125.620689,0,0,0,No,Unknown,Police,Base,Unknown,0
2.02E+11,2017,11,Nov,14,14/11/2017,Philippines,Southeast Asia,Agusan del Sur,Mahagsay,8.544784,125.444062,0,0,0,No,Armed Assault,Military,26th Infantry Battalion,Firearms,1
2.02E+11,2017,11,Nov,14,14/11/2017,Philippines,Southeast Asia,Sulu,Kalimayahan,6.063022,121.102294,0,1,0,No,Hostage Taking (Kidnapping),Private Citizens & Property,"Civilians: Jessy Trinidad; Nene Trinidad; Aloh Trinidad,",Firearms,0
2.02E+11,2017,11,Nov,14,14/11/2017,Afghanistan,South Asia,Parwan,Charikar,35.018158,69.168991,0,1,0,No,Assassination,Government (General),Vehicle of Provincial Educator Director: Atta Mohammad Matin,Explosives,1
2.02E+11,2017,11,Nov,14,14/11/2017,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0,0,0,No,Bombing/Explosion,Private Citizens & Property,Residential Area,Explosives,0
2.02E+11,2017,11,Nov,14,14/11/2017,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0,0,0,No,Bombing/Explosion,Religious Figures/Institutions,Shrine,Explosives,0
2.02E+11,2017,11,Nov,14,14/11/2017,Nepal,South Asia,Province 4,Arjam,28.332606,83.571173,0,0,0,No,Assassination,Violent Political Party,Vehicle of Candidates,Explosives,0
2.02E+11,2017,11,Nov,15,15/11/2017,Afghanistan,South Asia,Kunduz,Afghan Mazar,37.081327,68.329101,0,1,0,No,Bombing/Explosion,Police,Joint Checkpost,Explosives,8
2.02E+11,2017,11,Nov,14,14/11/2017,Afghanistan,South Asia,Takhar,Hazar Bagh,37.016636,69.366636,0,0,0,No,Assassination,Police,House of Commander: Mohammad Aman,Firearms,1
2.02E+11,2017,11,Nov,14,14/11/2017,Pakistan,South Asia,Sindh,Karachi,24.891115,67.143311,0,1,0,No,Armed Assault,Military,Owais Ahmed,Firearms,0
2.02E+11,2017,11,Nov,14,14/11/2017,India,South Asia,Odisha,Chitrokonda,18.111514,82.109211,0,1,0,No,Bombing/Explosion,Business,Slurry Pipeline,Explosives,0
2.02E+11,2017,11,Nov,14,14/11/2017,Nepal,South Asia,Province 1,Pikhu Khola,27.189105,87.022444,0,0,0,No,Assassination,Violent Political Party,Vehicle of candidate Sher Dhan Rai,Explosives,0
2.02E+11,2017,11,Nov,14,14/11/2017,Somalia,Sub-Saharan Africa,Banaadir,Garas Balley,2.077409,45.248966,0,1,1,Yes,Bombing/Explosion,Military,Convoy,Explosives,2
2.02E+11,2017,11,Nov,14,14/11/2017,Indonesia,Southeast Asia,Papua,Tembagapura,-4.333184,136.999194,0,1,0,No,Armed Assault,Business,Patrol Car,Firearms,0
2.02E+11,2017,11,Nov,14,14/11/2017,Syria,Middle East & North Africa,Damascus,Harasta,33.561504,36.368763,0,1,0,No,Bombing/Explosion,Military,Base,Explosives,61
2.02E+11,2017,11,Nov,15,15/11/2017,Democratic Republic of the Congo,Sub-Saharan Africa,North Kivu,Butembo,0.149974,29.283345,0,0,0,No,Unknown,Police,Butembo Central Prison,Unknown,3
2.02E+11,2017,11,Nov,15,15/11/2017,Iraq,Middle East & North Africa,Basra,Al-Arab,30.280886,47.614256,0,1,0,No,Bombing/Explosion,Private Citizens & Property,Vehicle,Explosives,0
2.02E+11,2017,11,Nov,15,15/11/2017,Iraq,Middle East & North Africa,Nineveh,Arej,36.194444,43.208889,0,1,0,No,Armed Assault,Military,Soldier,Firearms,2
2.02E+11,2017,11,Nov,15,15/11/2017,Iraq,Middle East & North Africa,Diyala,Nahrawan,33.375759,44.702866,0,1,0,No,Bombing/Explosion,Business,Shops,Explosives,1
2.02E+11,2017,11,Nov,15,15/11/2017,Iraq,Middle East & North Africa,Kirkuk,Daquq,35.137009,44.44664,0,1,0,No,Bombing/Explosion,Private Citizens & Property,Residence of Kurdish Nationalist,Explosives,0
2.02E+11,2017,11,Nov,15,15/11/2017,Iraq,Middle East & North Africa,Dihok,Sarsank,37.045289,43.340346,0,1,0,No,Armed Assault,Military,Vehicle,Firearms,1
2.02E+11,2017,11,Nov,15,15/11/2017,Iraq,Middle East & North Africa,Saladin,Albu Eissa,34.039066,44.179702,0,0,0,No,Unknown,Military,Checkpoints,Unknown,0
2.02E+11,2017,11,Nov,15,15/11/2017,Iraq,Middle East & North Africa,Saladin,Taji,33.540672,44.251266,0,1,0,No,Bombing/Explosion,Private Citizens & Property,Market,Explosives,1
2.02E+11,2017,11,Nov,15,15/11/2017,Iraq,Middle East & North Africa,Al Anbar,Jazeera,34.416145,41.960352,0,0,0,No,Unknown,Private Citizens & Property,Town,Unknown,0
2.02E+11,2017,11,Nov,15,15/11/2017,Philippines,Southeast Asia,Masbate,Matagangtang,11.935426,123.951802,0,1,0,No,Armed Assault,Police,Jail Officer: Allan Alburo,Firearms,1
2.02E+11,2017,11,Nov,15,15/11/2017,Pakistan,South Asia,Balochistan,Buleda,26.310764,63.153522,0,1,0,No,Hostage Taking (Kidnapping),Private Citizens & Property,Laborers,Firearms,20
2.02E+11,2017,11,Nov,15,15/11/2017,Pakistan,South Asia,Balochistan,Quetta,30.200819,66.994354,0,1,0,No,Assassination,Police,Superintendent Muhammad Ilyas,Firearms,4
2.02E+11,2017,11,Nov,15,15/11/2017,Uganda,Sub-Saharan Africa,Central,Lwanyonyi,0.360271,32.787281,0,0,0,No,Bombing/Explosion,Business,Oil Station,Explosives,0
2.02E+11,2017,11,Nov,15,15/11/2017,Nigeria,Sub-Saharan Africa,Borno,Muna Gari,11.53955,13.155654,1,1,1,Yes,Bombing/Explosion,Private Citizens & Property,Prayer Gathering,Explosives,5
2.02E+11,2017,11,Nov,15,15/11/2017,Nigeria,Sub-Saharan Africa,Borno,Muna Gari,11.53955,13.155654,1,1,1,Yes,Bombing/Explosion,Private Citizens & Property,House,Explosives,5
2.02E+11,2017,11,Nov,15,15/11/2017,Nigeria,Sub-Saharan Africa,Borno,Muna Gari,11.53955,13.155654,1,1,1,Yes,Bombing/Explosion,Private Citizens & Property,Civilians,Explosives,5
2.02E+11,2017,11,Nov,15,15/11/2017,Nigeria,Sub-Saharan Africa,Borno,Muna Gari,11.577275,13.387003,1,1,1,Yes,Bombing/Explosion,Private Citizens & Property,Civilians,Explosives,5
2.02E+11,2017,11,Nov,15,15/11/2017,Nigeria,Sub-Saharan Africa,Adamawa,Sabon Gari,10.806272,13.536654,1,1,0,No,Armed Assault,Private Citizens & Property,Village,Firearms,1
2.02E+11,2017,11,Nov,15,15/11/2017,Nigeria,Sub-Saharan Africa,Adamawa,Kafin Hausa,10.799222,13.533599,1,1,0,No,Armed Assault,Private Citizens & Property,Village,Firearms,1
2.02E+11,2017,11,Nov,15,15/11/2017,India,South Asia,Manipur,Chamol,24.317524,94.156905,0,1,0,No,Bombing/Explosion,Military,"Members: Jai Prakash Oran, Gome Pun",Explosives,2
2.02E+11,2017,11,Nov,15,15/11/2017,Indonesia,Southeast Asia,Papua,Mimika district,-4.457827,137.122554,0,1,0,No,Armed Assault,Police,Patrol,Firearms,1
2.02E+11,2017,11,Nov,15,15/11/2017,Nigeria,Sub-Saharan Africa,Anambra,Obosi,6.117057,6.833338,0,1,0,No,Assassination,Journalists & Media,Cameraman: Ikechukwu Onubogu,Firearms,1
2.02E+11,2017,11,Nov,15,15/11/2017,Chad,Sub-Saharan Africa,Wadi Fira,Koulbous,14.361764,22.439878,0,1,0,No,Armed Assault,Private Citizens & Property,Marketplace,Firearms,1
2.02E+11,2017,11,Nov,15,15/11/2017,Philippines,Southeast Asia,Zamboanga del Norte,Pedagan,8.225147,123.429944,0,1,0,No,Armed Assault,Military,Militiaman: Jessie dela Cruz Octan,Firearms,1
2.02E+11,2017,11,Nov,15,15/11/2017,Myanmar,Southeast Asia,Rakhine,Pharpyaw,20.340291,93.068819,1,1,0,No,Bombing/Explosion,Military,Vehicles,Explosives,0
2.02E+11,2017,11,Nov,15,15/11/2017,Myanmar,Southeast Asia,Rakhine,Vethali,19.971497,93.864578,1,1,0,No,Bombing/Explosion,Military,Vehicles,Explosives,0
2.02E+11,2017,11,Nov,15,15/11/2017,Philippines,Southeast Asia,Lanao del Norte,Iligan City,8.226319,124.255961,0,0,0,No,Assassination,Government (General),Chairperson: Azuhry Dipatuan,Firearms,0
2.02E+11,2017,11,Nov,16,16/11/2017,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0,1,1,Yes,Bombing/Explosion,Police,Checkpoint,Explosives,15
2.02E+11,2017,11,Nov,16,16/11/2017,India,South Asia,Jharkhand,Budha Pahad,23.691995,84.373245,0,1,0,No,Bombing/Explosion,Police,Personnel,Explosives,0
2.02E+11,2017,11,Nov,16,16/11/2017,Iraq,Middle East & North Africa,Al Anbar,Subayhat,33.365791,43.95932,0,1,0,No,Bombing/Explosion,Business,Produce Kiosk,Explosives,0
2.02E+11,2017,11,Nov,16,16/11/2017,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,No,Armed Assault,Police,Lieutenant General,Firearms,1
2.02E+11,2017,11,Nov,16,16/11/2017,Iraq,Middle East & North Africa,Nineveh,Tall Safouk,36.060707,41.260052,0,0,0,No,Unknown,Military,Soldiers,Unknown,7
2.02E+11,2017,11,Nov,16,16/11/2017,Colombia,South America,Cauca,Media Naranja,3.15078,-76.2237,0,1,0,No,Armed Assault,Military,Soldier: Corporal Edwin Salad Martinez,Firearms,0
2.02E+11,2017,11,Nov,16,16/11/2017,Somalia,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,0,1,0,No,Bombing/Explosion,Military,Base,Explosives,0
2.02E+11,2017,11,Nov,16,16/11/2017,Somalia,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,0,1,0,No,Bombing/Explosion,Government (General),District Headquarters,Explosives,0
2.02E+11,2017,11,Nov,16,16/11/2017,Somalia,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,0,1,0,No,Bombing/Explosion,Private Citizens & Property,District,Explosives,0
2.02E+11,2017,11,Nov,16,16/11/2017,Mali,Sub-Saharan Africa,Segou,Niono,14.226116,-5.975327,0,1,0,No,Hostage Taking (Kidnapping),Government (General),Court Judge: Soungalo Kone,Firearms,
2.02E+11,2017,11,Nov,17,17/11/2017,Libya,Middle East & North Africa,Sabha,Sabha,27.022867,14.441218,0,1,0,No,Hostage Taking (Kidnapping),Private Citizens & Property,Doctor: Dr. Salem al-Salhab,Unknown,0
2.02E+11,2017,11,Nov,16,16/11/2017,India,South Asia,Kerala,Koothuparamba,11.842611,75.569762,0,1,0,No,Bombing/Explosion,Unknown,Unknown,Explosives,0
2.02E+11,2017,11,Nov,16,16/11/2017,Nepal,South Asia,Province 4,Hatiya,28.198159,83.43857,0,1,0,No,Bombing/Explosion,Violent Political Party,Rally,Explosives,0
2.02E+11,2017,11,Nov,16,16/11/2017,Nepal,South Asia,Province 5,Jaulipokhari,28.196107,82.59948,0,0,0,No,Assassination,Government (General),State Minister for Irrigation: Amar Singh Pun,Explosives,0
2.02E+11,2017,11,Nov,16,16/11/2017,India,South Asia,Punjab,Tigri,31.553153,75.457605,0,1,0,No,Assassination,Violent Political Party,Vehicle of Leader: Shiv Kumar,Firearms,3
2.02E+11,2017,11,Nov,16,16/11/2017,Yemen,Middle East & North Africa,Shabwah,Usaylan district,15.187829,46.032674,0,1,0,No,Unknown,Terrorists/Non-State Militia,Members,Unknown,4
2.02E+11,2017,11,Nov,16,16/11/2017,Ireland,Western Europe,Carlow,Kilmeany,52.810263,-6.897934,0,0,0,No,Bombing/Explosion,Unknown,Unknown,Explosives,0
2.02E+11,2017,11,Nov,16,16/11/2017,India,South Asia,Assam,Gossaigaon,26.440901,89.977407,0,1,0,No,Armed Assault,Private Citizens & Property,Civilian: Rashna Basumatary,Firearms,0
2.02E+11,2017,11,Nov,16,16/11/2017,Libya,Middle East & North Africa,Derna,Derna,32.760422,22.635265,0,1,0,No,Bombing/Explosion,Military,Patrol,Explosives,2
2.02E+11,2017,11,Nov,16,16/11/2017,Syria,Middle East & North Africa,Deir ez-Zor,Mayadin,35.015778,40.455212,0,1,1,Yes,Bombing/Explosion,Terrorists/Non-State Militia,Members,Explosives,1
2.02E+11,2017,11,Nov,16,16/11/2017,Syria,Middle East & North Africa,Deir ez-Zor,Unknown,35.336,40.145,0,0,0,No,Armed Assault,Terrorists/Non-State Militia,Members,Firearms,
2.02E+11,2017,11,Nov,16,16/11/2017,Malaysia,Southeast Asia,Kuala Lumpur,Kuala Lumpur,3.138943,101.691315,0,0,0,No,Armed Assault,Religious Figures/Institutions,Buddhist Monks,Melee,0
2.02E+11,2017,11,Nov,18,18/11/2017,Brazil,South America,Goias,Edealina,-17.424791,-49.664473,0,1,0,No,Facility/Infrastructure Attack,Journalists & Media,Radio Station,Incendiary,0
2.02E+11,2017,11,Nov,17,17/11/2017,Iraq,Middle East & North Africa,Al Anbar,Zaidan,33.247181,44.025452,0,1,0,No,Bombing/Explosion,Private Citizens & Property,Market,Explosives,0
2.02E+11,2017,11,Nov,17,17/11/2017,Syria,Middle East & North Africa,Deir ez-Zor,Farraj,35.464344,40.669575,0,1,1,Yes,Bombing/Explosion,Private Citizens & Property,Internally Displaced Persons (IDPs),Explosives,21
2.02E+11,2017,11,Nov,17,17/11/2017,Iraq,Middle East & North Africa,Diyala,Tawakol,34.053467,44.933075,0,0,0,No,Armed Assault,Police,Police Checkpoints,Firearms,0
2.02E+11,2017,11,Nov,17,17/11/2017,Iraq,Middle East & North Africa,Nineveh,Jahouni,36.15037,43.253711,0,1,0,No,Armed Assault,Private Citizens & Property,Residence,Firearms,2
2.02E+11,2017,11,Nov,17,17/11/2017,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,0,0,No,Armed Assault,Journalists & Media,Team,Firearms,0
2.02E+11,2017,11,Nov,17,17/11/2017,Burkina Faso,Sub-Saharan Africa,Sahel,Taouremba,14.09219,-1.227319,0,1,0,No,Armed Assault,Private Citizens & Property,Town,Firearms,6
2.02E+11,2017,11,Nov,17,17/11/2017,Burkina Faso,Sub-Saharan Africa,Nord,Nongodoum,13.810257,-2.066745,0,0,0,No,Unknown,Police,Patrol,Unknown,0
2.02E+11,2017,11,Nov,17,17/11/2017,India,South Asia,Jammu and Kashmir,Zakura,34.161699,74.831705,0,1,0,No,Armed Assault,Police,Officers,Firearms,2
2.02E+11,2017,11,Nov,17,17/11/2017,Somalia,Sub-Saharan Africa,Lower Shebelle,Ambresso,1.151373,43.995256,0,1,0,No,Armed Assault,Military,Base,Explosives,0
2.02E+11,2017,11,Nov,17,17/11/2017,Thailand,Southeast Asia,Pattani,Thanon,6.73764,101.428188,0,1,0,No,Bombing/Explosion,Police,Officers,Explosives,0
2.02E+11,2017,11,Nov,17,17/11/2017,Nepal,South Asia,Province 3,Kaule Thana,27.836951,85.245928,0,0,0,No,Assassination,Violent Political Party,Convoy of Candidate: Dr. Ram Sharan Mahat,Explosives,0
2.02E+11,2017,11,Nov,17,17/11/2017,Nepal,South Asia,Province 5,Satdobato,28.280589,82.665966,0,0,0,No,Assassination,Government (General),Vehicle of Leaders,Explosives,0
2.02E+11,2017,11,Nov,16,16/11/2017,Nepal,South Asia,Province 4,Sardikhola,28.388533,84.00859,0,0,0,No,Assassination,Violent Political Party,Vehicle of Candidate: Narayan Kaji Shrestha,Explosives,0
2.02E+11,2017,11,Nov,17,17/11/2017,Nigeria,Sub-Saharan Africa,Anambra,Onitsha North district,6.11916,6.792799,0,0,0,No,Bombing/Explosion,Unknown,Unknown,Explosives,0
2.02E+11,2017,11,Nov,17,17/11/2017,Afghanistan,South Asia,Paktia,Gardez,33.584167,69.151389,0,0,0,No,Bombing/Explosion,Unknown,Unknown,Explosives,0
2.02E+11,2017,11,Nov,17,17/11/2017,Nepal,South Asia,Province 3,Melamchi,27.829728,85.576211,0,0,0,No,Bombing/Explosion,Unknown,Unknown,Explosives,0
2.02E+11,2017,11,Nov,17,17/11/2017,Nepal,South Asia,Province 3,Indrawati,27.73091,85.637631,0,0,0,No,Bombing/Explosion,Unknown,Unknown,Explosives,0
2.02E+11,2017,11,Nov,17,17/11/2017,Nigeria,Sub-Saharan Africa,Akwa Ibom,Ukanafun district,4.926346,7.612267,0,1,0,No,Armed Assault,Police,Officers,Firearms,3
2.02E+11,2017,11,Nov,18,18/11/2017,Iraq,Middle East & North Africa,Al Anbar,Subayhat,33.365791,43.95932,0,1,0,No,Bombing/Explosion,Government (General),Vehicle of Employee,Explosives,1
2.02E+11,2017,11,Nov,18,18/11/2017,Iraq,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,No,Bombing/Explosion,Private Citizens & Property,House,Explosives,0
2.02E+11,2017,11,Nov,18,18/11/2017,Syria,Middle East & North Africa,Idlib,Dawar al-Mehrab,35.933706,36.633296,0,1,0,No,Bombing/Explosion,Private Citizens & Property,Civilians,Explosives,1
2.02E+11,2017,11,Nov,18,18/11/2017,Iraq,Middle East & North Africa,Nineveh,Eraij,35.904835,42.721089,0,0,0,No,Armed Assault,Private Citizens & Property,Village,Firearms,0
2.02E+11,2017,11,Nov,18,18/11/2017,Philippines,Southeast Asia,Albay,Anislag,13.067108,123.695149,0,1,0,No,Armed Assault,Military,Soldier: George Rey Murillo,Firearms,1
2.02E+11,2017,11,Nov,19,19/11/2017,Yemen,Middle East & North Africa,Hadramawt,Al-Hawtah,15.872621,48.629935,0,1,0,No,Assassination,Terrorists/Non-State Militia,Officer: Rabey Jarwan,Firearms,1
2.02E+11,2017,11,Nov,18,18/11/2017,Philippines,Southeast Asia,Maguindanao,Timbangan,6.901129,124.473394,0,1,0,No,Bombing/Explosion,Military,Base,Explosives,0
2.02E+11,2017,11,Nov,18,18/11/2017,Afghanistan,South Asia,Kunar,Chawkay district,34.753779,70.866886,0,1,0,No,Assassination,Government (General),Executive Head of the Appellate Prosecution Office: Gul Sherin,Firearms,1
2.02E+11,2017,11,Nov,18,18/11/2017,Afghanistan,South Asia,Farah,Mandawi,32.682418,62.733074,1,1,0,No,Unknown,Police,Checkpost,Unknown,4
2.02E+11,2017,11,Nov,18,18/11/2017,Afghanistan,South Asia,Farah,Farah Rud,32.749992,62.586651,1,1,0,No,Unknown,Police,Checkpost,Unknown,4
2.02E+11,2017,11,Nov,18,18/11/2017,Egypt,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,0,0,0,No,Assassination,Police,Vehicle of Officer: Major General Muhammad al-Husayni,Explosives,0
2.02E+11,2017,11,Nov,18,18/11/2017,Mali,Sub-Saharan Africa,Mopti,Dioungani,14.311518,-2.738576,0,1,0,No,Facility/Infrastructure Attack,Military,Vehicle,Incendiary,8
2.02E+11,2017,11,Nov,18,18/11/2017,Pakistan,South Asia,Balochistan,Chankan,26.657392,64.131126,0,1,0,No,Bombing/Explosion,Government (General),Workers,Explosives,0
2.02E+11,2017,11,Nov,18,18/11/2017,Nigeria,Sub-Saharan Africa,Borno,Alakaramtii,11.940921,13.253357,1,1,1,Yes,Bombing/Explosion,Unknown,Unknown,Explosives,2
2.02E+11,2017,11,Nov,18,18/11/2017,Nigeria,Sub-Saharan Africa,Borno,Alakaramtii,11.93363,13.235811,1,1,1,Yes,Bombing/Explosion,Private Citizens & Property,Civilians,Explosives,4
2.02E+11,2017,11,Nov,18,18/11/2017,Nigeria,Sub-Saharan Africa,Borno,Alakaramtii,11.946859,13.276035,1,0,1,Yes,Bombing/Explosion,Unknown,Unknown,Explosives,0
2.02E+11,2017,11,Nov,18,18/11/2017,Philippines,Southeast Asia,Masbate,Cawayan district,12.055794,123.72942,0,1,0,No,Bombing/Explosion,Military,93rd Civil Military Operations (CMO) Company Building,Explosives,0
2.02E+11,2017,11,Nov,18,18/11/2017,Nepal,South Asia,Province 2,Chandrapur,27.164389,85.351996,0,1,0,No,Bombing/Explosion,Violent Political Party,Rally,Explosives,0
2.02E+11,2017,11,Nov,17,17/11/2017,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Alon Shvut,31.650626,35.138346,0,1,0,No,Armed Assault,Military,Soldiers,Melee,0
