eventid,iyear,imonth,iday,country_txt,region_txt,provstate,city,latitude,longitude,location,multiple,success,suicide,attacktype1,attacktype1_txt,targtype1_txt,targsubtype1_txt,corp1,target1,natlty1_txt,gname,guncertain1,claimed,weaptype1_txt,weapsubtype1,weapsubtype1_txt,nkill,dbsource
2.01701E+11,2017,1,3,Pakistan,South Asia,Balochistan,Phuleji,28.994965,68.348482,The incident occurred in Nasirabad district.,0,0,0,3,Bombing/Explosion,Unknown,,Unknown,Unknown,Pakistan,Unknown,0,0,Explosives,8,Landmine,0,START Primary Collection
2.01701E+11,2017,1,3,Pakistan,South Asia,Balochistan,Chattar,28.869226,68.334419,The incident occurred in Nasirabad district.,0,0,0,3,Bombing/Explosion,Unknown,,Unknown,Unknown,Pakistan,Unknown,0,0,Explosives,8,Landmine,0,START Primary Collection
2.01701E+11,2017,1,3,Mexico,North America,Coahuila,Saltillo,25.426636,-100.995363,The incident occurred in the La Aurora neighborhood.,0,1,0,6,Hostage Taking (Kidnapping),Religious Figures/Institutions,Religious Figure,Sacred Heart of Jesus,Priest: Joaquin Hernandez Sifuentes,Mexico,Unknown,0,0,Melee,24,Rope or Other Strangling Device,1,START Primary Collection
2.01701E+11,2017,1,3,Afghanistan,South Asia,Badakhshan,Faizabad district,37.101709,70.555236,The incident occurred in the Dawaba area.,0,1,0,9,Unknown,Military,Military Unit/Patrol/Convoy,Afghan National Security Force (ANSF),Convoy,Afghanistan,Taliban,0,1,Unknown,,,,START Primary Collection
2.01701E+11,2017,1,2,Afghanistan,South Asia,Helmand,Bolan,31.589827,64.337952,,0,1,0,9,Unknown,Police,"Police Building (headquarters, station, school)",Afghan Police,Checkpost,Afghanistan,Taliban,0,1,Unknown,,,10,START Primary Collection
2.01701E+11,2017,1,3,Afghanistan,South Asia,Takhar,Ishkamish district,36.420649,69.35927,,0,1,0,3,Bombing/Explosion,Unknown,,Unknown,Unknown,,Taliban,0,0,Explosives,8,Landmine,1,START Primary Collection
2.01701E+11,2017,1,4,Libya,Middle East & North Africa,Sirte,Sirte,31.203173,16.643446,,0,1,1,3,Bombing/Explosion,Military,Military Checkpoint,Armed Forces of Libya,Checkpoint,Libya,Tripoli Province of the Islamic State,0,0,Explosives,13,Suicide (carried bodily by human being),1,START Primary Collection
2.01701E+11,2017,1,4,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,The incident occurred in the Wihdah neighborhood.,0,0,0,3,Bombing/Explosion,Unknown,,Unknown,Unknown,Iraq,Islamic State of Iraq and the Levant (ISIL),0,1,Explosives,15,Vehicle,0,START Primary Collection
2.01701E+11,2017,1,4,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,The incident occurred in the Wihdah neighborhood.,0,1,1,3,Bombing/Explosion,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Iraq,Islamic State of Iraq and the Levant (ISIL),0,1,Explosives,15,Vehicle,6,START Primary Collection
2.01701E+11,2017,1,4,Iraq,Middle East & North Africa,Al Anbar,Wafa,33.426248,42.977081,The incident occurred at the 35 kilometer area.,0,0,1,3,Bombing/Explosion,Military,Military Checkpoint,Iraqi Armed Forces,Checkpoint,Iraq,Unknown,0,0,Explosives,15,Vehicle,0,START Primary Collection
2.01701E+11,2017,1,4,Pakistan,South Asia,Balochistan,Tahir Kot,28.923056,68.328611,The incident occurred in Nasirabad district.,0,0,0,3,Bombing/Explosion,Unknown,,Unknown,Unknown,Pakistan,Unknown,0,0,Explosives,8,Landmine,0,START Primary Collection
2.01701E+11,2017,1,4,Pakistan,South Asia,Balochistan,Chattar,28.869226,68.334419,The incident occurred in Nasirabad district.,0,1,0,2,Armed Assault,Utilities,Electricity,Unknown,Electrical Transformer,Pakistan,Unknown,0,0,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",0,START Primary Collection
2.01701E+11,2017,1,4,Pakistan,South Asia,Balochistan,Quetta,30.200819,66.994354,The incident occurred in the Jinnah Town neighborhood.,0,1,0,2,Armed Assault,Police,Police Security Forces/Officers,Pakistani Police,Assistant Sub-Inspector (ASI): Habibullah,Pakistan,Unknown,0,0,Firearms,5,Unknown Gun Type,2,START Primary Collection
2.01701E+11,2017,1,4,Philippines,Southeast Asia,North Cotabato,Amas,7.065261,124.961053,The incident occurred in Kidapawan district.,0,1,0,2,Armed Assault,Police,Prison/Jail,Philippine Bureau of Jail Management and Penology,North Cotabato District Jail,Philippines,Bangsamoro Islamic Freedom Movement (BIFM),1,0,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",7,START Primary Collection
2.01701E+11,2017,1,4,Cameroon,Sub-Saharan Africa,Unknown,Unknown,,,,0,1,0,3,Bombing/Explosion,Military,"Military Personnel (soldiers, troops, officers, forces)",Cameroon Armed Forces (FAC),Soldiers,Cameroon,Unknown,0,0,Explosives,16,Unknown Explosive Type,1,START Primary Collection
2.01701E+11,2017,1,4,Iraq,Middle East & North Africa,Saladin,Baiji,34.92485,43.491413,,0,1,0,3,Bombing/Explosion,Military,Military Aircraft,Iraqi Air Force,Mil Mi-35M Helicopter,Iraq,Islamic State of Iraq and the Levant (ISIL),0,1,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",4,START Primary Collection
2.01701E+11,2017,1,4,Afghanistan,South Asia,Ghazni,Habib,33.326099,68.416649,,0,1,0,1,Assassination,Government (General),"Government Personnel (excluding police, military)",Government of Andar,Education Chief: Taza Gul Nangyalai,Afghanistan,Taliban,0,0,Firearms,5,Unknown Gun Type,1,START Primary Collection
2.01701E+11,2017,1,4,Afghanistan,South Asia,Parwan,Charikar,35.018158,69.168991,,0,1,0,3,Bombing/Explosion,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Afghanistan,Unknown,0,0,Explosives,16,Unknown Explosive Type,0,START Primary Collection
2.01701E+11,2017,1,4,Somalia,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,,0,1,0,3,Bombing/Explosion,Government (Diplomatic),"International Organization (peacekeeper, aid agency, compound)",United Nations Development Programme (UNDP),Compound,International,Al-Shabaab,0,1,Explosives,15,Vehicle,0,START Primary Collection
2.01701E+11,2017,1,4,Somalia,Sub-Saharan Africa,Middle Shebelle,Mirrtaqwa,2.925025,45.903969,,0,1,0,2,Armed Assault,Military,Military Checkpoint,Somali National Army (SNA),Checkpoint,Somalia,Al-Shabaab,0,1,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,START Primary Collection
2.01701E+11,2017,1,4,Ethiopia,Sub-Saharan Africa,Amhara,Bahir Dar,11.592294,37.3826,,0,1,0,3,Bombing/Explosion,Business,Hotel/Resort,Grand Hotel,Hotel,Ethiopia,Unknown,0,0,Explosives,7,Grenade,0,START Primary Collection
2.01701E+11,2017,1,4,Pakistan,South Asia,Khyber Pakhtunkhwa,Dera Ismail Khan,31.834328,70.90905,The incident occurred in the Bannu Adda area.,0,1,0,3,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Frontier Constabulary (FC),Van,Pakistan,Unknown,0,0,Explosives,12,Remote Trigger,0,START Primary Collection
2.01701E+11,2017,1,4,Pakistan,South Asia,Sindh,Karachi,24.891115,67.143311,"The incident occurred in the Gulistan-e-Johar neighborhood, in Malir district.",0,1,0,2,Armed Assault,Police,Police Security Forces/Officers,Pakistani Police,Sub-Inspector: Iqbal Mehmood,Pakistan,Al-Qaida in the Indian Subcontinent,0,0,Firearms,3,Handgun,1,START Primary Collection
2.01701E+11,2017,1,4,Pakistan,South Asia,Sindh,Karachi,24.891115,67.143311,The incident occurred near Jamshed Road in the Jamshed Quarter neighborhood.,0,1,0,2,Armed Assault,Business,Construction,Unknown,Contractor: Malik Abdur Rahman,Pakistan,Unknown,0,0,Firearms,5,Unknown Gun Type,1,START Primary Collection
2.01701E+11,2017,1,4,India,South Asia,Madhya Pradesh,Jabalpur,23.166667,79.933333,"The incident occurred in the Cherital area, near the Parijat building.",0,1,0,1,Assassination,Private Citizens & Property,Political Party Member/Rally,Indian National Congress (INC),Leader: Raju Mishra,India,Unknown,0,0,Firearms,5,Unknown Gun Type,2,START Primary Collection
2.01701E+11,2017,1,4,Lebanon,Middle East & North Africa,North,Bzal,34.468799,36.041834,,0,1,0,3,Bombing/Explosion,Government (General),Politician or Political Party Movement/Meeting/Rally,Government of Bzal,Mayor: Firas Moussa,Lebanon,Unknown,0,0,Explosives,7,Grenade,0,START Primary Collection
2.01701E+11,2017,1,4,Mali,Sub-Saharan Africa,Gao,Gao,16.263981,-0.027987,The incident occurred in Gao district.,0,1,0,2,Armed Assault,NGO,International NGO,International Committee of the Red Cross (ICRC),Aid Worker,International,Unknown,0,0,Firearms,5,Unknown Gun Type,1,START Primary Collection
2.01701E+11,2017,1,4,Nigeria,Sub-Saharan Africa,Adamawa,Bakin Dutse,10.842934,13.483585,,0,0,1,3,Bombing/Explosion,Private Citizens & Property,Marketplace/Plaza/Square,Gulak Township Market,Market,Nigeria,Boko Haram,0,0,Explosives,13,Suicide (carried bodily by human being),3,START Primary Collection
2.01701E+11,2017,1,4,Nigeria,Sub-Saharan Africa,Borno,Gwoza district,11.089722,13.688377,The incident occurred in the Dutse area.,0,0,1,3,Bombing/Explosion,Military,"Military Personnel (soldiers, troops, officers, forces)",Nigerian Armed Forces,Soldiers,Nigeria,Unknown,0,0,Explosives,13,Suicide (carried bodily by human being),3,START Primary Collection
2.01701E+11,2017,1,4,Iraq,Middle East & North Africa,Diyala,Khanasah,33.043201,44.641945,,0,1,0,3,Bombing/Explosion,Business,Retail/Grocery/Bakery,Unknown,Stores,Iraq,Unknown,0,0,Explosives,16,Unknown Explosive Type,1,START Primary Collection
2.01701E+11,2017,1,4,Iraq,Middle East & North Africa,Al Anbar,Radhwaniyah,33.185299,44.26778,,0,1,0,3,Bombing/Explosion,Private Citizens & Property,House/Apartment/Residence,Not Applicable,Residence,Iraq,Unknown,0,0,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",1,START Primary Collection
2.01701E+11,2017,1,4,Afghanistan,South Asia,Ghazni,Ghazni,33.542622,68.415329,,0,0,0,2,Armed Assault,Police,Police Checkpoint,Afghan National Police (ANP),Checkpoints,Afghanistan,Unknown,0,0,Firearms,5,Unknown Gun Type,0,START Primary Collection
2.01701E+11,2017,1,4,Myanmar,Southeast Asia,Kayin,Hlaingbwe,17.474068,97.802248,"The incident occurred in Hpa-an district, near the Kyonhtaw Waterfall.",0,1,0,3,Bombing/Explosion,Military,Military Unit/Patrol/Convoy,Myanmar Army,118th Light Infantry Battalion (LIB) Unit,Myanmar,Democratic Karen Buddhist Army (DKBA),0,0,Explosives,12,Remote Trigger,0,START Primary Collection
2.01701E+11,2017,1,4,India,South Asia,Jharkhand,Patehl,23.369968,85.325012,The incident occurred in Ranchi district.,0,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Named Civilian,Not Applicable,"Civilians: Sanjay Singh, Vijay Singh",India,Maoists,0,0,Firearms,5,Unknown Gun Type,2,START Primary Collection
2.01701E+11,2017,1,4,Greece,Western Europe,Attica,Athens,37.99749,23.762728,The incident occurred in the Akadimias street.,1,1,0,3,Bombing/Explosion,NGO,International NGO,Center for European Constitutional Law,Office,Greece,Unknown,0,0,Explosives,17,Other Explosive Type,0,START Primary Collection
2.01701E+11,2017,1,4,Greece,Western Europe,Attica,Athens,37.99749,23.762728,The incident occurred in the Exarchia neighborhood.,1,0,0,7,Facility/Infrastructure Attack,Business,,Committee of Wise Men,Office of Attorney: Dimitris Bourlos,Greece,Unknown,0,0,Incendiary,20,Gasoline or Alcohol,0,START Primary Collection
2.01701E+11,2017,1,4,Kyrgyzstan,Central Asia,Bishkek,Bishkek,42.874722,74.612222,The incident occurred at Ataturk park.,0,1,0,3,Bombing/Explosion,Business,Entertainment/Cultural/Stadium/Casino,Ataturk Amusement Park,Amusement Park,Kyrgyzstan,Unknown,0,0,Explosives,16,Unknown Explosive Type,0,START Primary Collection
2.01701E+11,2017,1,4,Sudan,Sub-Saharan Africa,North Darfur,Tabit,13.314837,25.088934,,0,1,0,7,Facility/Infrastructure Attack,Private Citizens & Property,Farmer,Not Applicable,Herders,Sudan,Unknown,0,0,Unknown,,,,START Primary Collection
2.01701E+11,2017,1,4,Syria,Middle East & North Africa,Homs,Tiyas,34.520279,37.630001,The incident occurred at the Tiyas airbase.,0,0,0,9,Unknown,Military,Military Barracks/Base/Headquarters/Checkpost,Syrian Armed Forces (SAF),Tiyas Airbase,Syria,Islamic State of Iraq and the Levant (ISIL),0,0,Unknown,,,,START Primary Collection
2.01701E+11,2017,1,4,Mali,Sub-Saharan Africa,Mopti,Boni,15.075623,-2.219977,,0,1,0,6,Hostage Taking (Kidnapping),Government (General),Politician or Political Party Movement/Meeting/Rally,Government of Boni,Municipal Council Member: Amadou Dicko,Mali,Muslim extremists,0,0,Unknown,,,,START Primary Collection
2.01701E+11,2017,1,4,Nigeria,Sub-Saharan Africa,Delta,Abraka,5.788824,6.100338,The incident occurred in Ethiope East district,1,1,0,2,Armed Assault,Private Citizens & Property,Farmer,Not Applicable,"Farmers: Akpovona Felix, Sunday Akpupu",Nigeria,Fulani extremists,0,0,Melee,23,Knife or Other Sharp Object,2,START Primary Collection
2.01701E+11,2017,1,4,Nigeria,Sub-Saharan Africa,Delta,Obiaruku,5.838492,6.158714,,1,1,0,2,Armed Assault,Private Citizens & Property,Farmer,Not Applicable,Farmers,Nigeria,Fulani extremists,0,0,Melee,23,Knife or Other Sharp Object,3,START Primary Collection
2.01701E+11,2017,1,5,Libya,Middle East & North Africa,Benghazi,Benghazi,32.069286,20.151144,The incident occurred in the As Salmani neighborhood.,0,1,1,3,Bombing/Explosion,Military,"Military Personnel (soldiers, troops, officers, forces)",Armed Forces of Libya,Soldiers,Libya,Barqa Province of the Islamic State,0,0,Explosives,13,Suicide (carried bodily by human being),6,START Primary Collection
2.01701E+11,2017,1,5,Pakistan,South Asia,Balochistan,Saranan,30.585,66.8725,The incident occurred in Pishin district.,0,1,0,1,Assassination,Private Citizens & Property,Political Party Member/Rally,Jamiat Ulema-e-Islam (JI),Head of the Qila Abdullah Chapter: Malik Mohammad Essa,Pakistan,Unknown,0,0,Firearms,5,Unknown Gun Type,1,START Primary Collection
2.01701E+11,2017,1,5,Iraq,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,The incident occurred in the Bab al-Muadham area of the Rusafa neighborhood.,0,1,0,3,Bombing/Explosion,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Iraq,Islamic State of Iraq and the Levant (ISIL),0,1,Explosives,15,Vehicle,8,START Primary Collection
2.01701E+11,2017,1,5,Iraq,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,The incident occurred in the Baladiat area of the 9 Nissan neighborhood.,0,1,0,3,Bombing/Explosion,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilian,Iraq,Islamic State of Iraq and the Levant (ISIL),0,1,Explosives,16,Unknown Explosive Type,0,START Primary Collection
2.01701E+11,2017,1,5,Iraq,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,The incident occurred in the Obaydi area of the 9 Nissan neighborhood.,0,1,0,3,Bombing/Explosion,Private Citizens & Property,Marketplace/Plaza/Square,Unknown,Market,Iraq,Islamic State of Iraq and the Levant (ISIL),0,1,Explosives,15,Vehicle,5,START Primary Collection
2.01701E+11,2017,1,5,Iraq,Middle East & North Africa,Saladin,Alam,34.705948,43.697075,The incident occurred in the Al Hayakil area near Alam.,0,0,0,1,Assassination,Military,"Military Personnel (soldiers, troops, officers, forces)",Iraqi Armed Forces,Eastern Tigris Operations Commander: Brigadier General Malik al-Khazraji,Iraq,Unknown,0,0,Explosives,16,Unknown Explosive Type,0,START Primary Collection
2.01701E+11,2017,1,2,Afghanistan,South Asia,Helmand,Nawa-i-Barakzayi district,31.429741,64.303745,The incident occurred in the Zar Sahib area.,0,1,0,2,Armed Assault,Police,Police Security Forces/Officers,Afghan Police,Officer: Bala Nasta,Afghanistan,Taliban,1,0,Firearms,5,Unknown Gun Type,1,START Primary Collection
2.01701E+11,2017,1,5,Turkey,Middle East & North Africa,Izmir,Izmir,38.478577,27.139976,The incident occurred in the Bayrakli neighborhood.,0,1,0,3,Bombing/Explosion,Government (General),Judge/Attorney/Court,Government of Turkey,Courthouse,Turkey,Kurdistan Freedom Hawks (TAK),0,1,Explosives,15,Vehicle,4,START Primary Collection
2.01701E+11,2017,1,5,Afghanistan,South Asia,Faryab,Qaysar,35.687365,64.293428,,0,0,1,1,Assassination,Police,Police Security Forces/Officers,Afghan Local Police (ALP),Commander: Naseer Zabit,Afghanistan,Taliban,0,0,Explosives,13,Suicide (carried bodily by human being),3,START Primary Collection
2.01701E+11,2017,1,5,Afghanistan,South Asia,Nangarhar,Jalalabad,34.417122,70.449593,The incident occurred in the Shisham Bagh area.,0,1,0,3,Bombing/Explosion,Private Citizens & Property,Vehicles/Transportation,Not Applicable,Vehicle,Afghanistan,Khorasan Chapter of the Islamic State,0,1,Explosives,29,Sticky Bomb,1,START Primary Collection
2.01701E+11,2017,1,5,Yemen,Middle East & North Africa,Taizz,Al-Jin,12.725161,43.494482,,0,1,0,3,Bombing/Explosion,Military,Military Barracks/Base/Headquarters/Checkpost,Military of Yemen,Shaab al-Jen Camp,Yemen,Houthi extremists (Ansar Allah),0,1,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",6,START Primary Collection
2.01701E+11,2017,1,5,Syria,Middle East & North Africa,Lattakia,Jableh,35.361572,35.927155,,0,1,1,3,Bombing/Explosion,Business,Entertainment/Cultural/Stadium/Casino,Unknown,Municipal Stadium,Syria,Islamic State of Iraq and the Levant (ISIL),0,1,Explosives,15,Vehicle,12,START Primary Collection
2.01701E+11,2017,1,5,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,The incident occurred in the Puli Sokhta area.,0,1,0,3,Bombing/Explosion,Unknown,,Unknown,Unknown,,Unknown,0,0,Explosives,29,Sticky Bomb,0,START Primary Collection
2.01701E+11,2017,1,5,Afghanistan,South Asia,Baghlan,Khwajah Khan,36.157001,68.720306,,0,1,0,1,Assassination,Violent Political Party,Party Official/Candidate/Other Personnel,Hizb-I-Islami Gulbuddin (HIG),Former Commander: Qand Agha,Afghanistan,Unknown,0,0,Firearms,5,Unknown Gun Type,1,START Primary Collection
2.01701E+11,2017,1,5,India,South Asia,Jammu and Kashmir,Chitragam,33.802216,74.940395,The incident occurred in Shopian district.,0,0,0,2,Armed Assault,Government (General),Politician or Political Party Movement/Meeting/Rally,Parliament of India,House of Member: Showkat Ganie,India,Unknown,0,0,Firearms,5,Unknown Gun Type,0,START Primary Collection
2.01701E+11,2017,1,5,Afghanistan,South Asia,Herat,Maldar,33.890556,62.406389,,0,1,0,3,Bombing/Explosion,Military,Military Checkpoint,Afghan National Army (ANA),Checkpoint,Afghanistan,Taliban,0,0,Explosives,16,Unknown Explosive Type,4,START Primary Collection
2.01701E+11,2017,1,5,Philippines,Southeast Asia,Sarangani,Nalus,6.012985,124.593255,The incident occurred in Kiamba district.,0,1,0,7,Facility/Infrastructure Attack,Transportation,Bus (excluding tourists),Yellow Bus Line (YBL) Inc.,Passenger Bus,Philippines,New People's Army (NPA),0,1,Firearms,5,Unknown Gun Type,0,START Primary Collection
2.01701E+11,2017,1,5,Afghanistan,South Asia,Nimroz,Unknown,31.026149,62.450415,The incident occurred between Helmand and Nimroz,0,0,0,3,Bombing/Explosion,Unknown,,Unknown,Unknown,,Unknown,0,0,Explosives,8,Landmine,0,START Primary Collection
2.01701E+11,2017,1,5,India,South Asia,Maharashtra,Kehakavi,20.273183,80.307383,The incident occurred in the Dhanora area of Gadchiroli.,0,1,0,9,Unknown,Violent Political Party,Party Official/Candidate/Other Personnel,Communist Party of India - Maoist (CPI-Maoist),Former Maoist: Sukhram Lalchu Wadde,India,Communist Party of India - Maoist (CPI-Maoist),0,0,Unknown,,,1,START Primary Collection
2.01701E+11,2017,1,5,Serbia,Eastern Europe,Belgrade,Belgrade,44.786568,20.448922,,0,1,0,9,Unknown,Journalists & Media,Television Journalist/Staff/Facility,Anadolu Agency,Camera Operator: Nihad Ibrahimkadic,Bosnia-Herzegovina,Unknown,0,0,Unknown,,,0,START Primary Collection
2.01701E+11,2017,1,5,Sweden,Western Europe,Vastra Gotaland,Gothenburg,57.652828,11.910749,The incident occurred in the Frolunda neighborhood.,0,1,0,3,Bombing/Explosion,Private Citizens & Property,Refugee (including Camps/IDP/Asylum Seekers),Unknown,Asylum-Seeker Center,Sweden,Nordic Resistance Movement,1,0,Explosives,16,Unknown Explosive Type,0,START Primary Collection
